candidate,case_id,case_index,collision_event_error,disagreement_mse,disagreement_pixel_frechet,disagreement_ssim_error,disagreement_temporal_gradient_mse,energy_drift,exact_miss_mse,exact_miss_pixel_frechet,exact_miss_ssim_error,exact_miss_temporal_gradient_mse,failed_collision_event_error,failed_energy_drift,failed_kinematic_residual,failed_momentum_drift,failed_position_rmse,failed_velocity_rmse,initial_condition_error,kinematic_residual,model_seed,momentum_drift,mse,partial_error,pixel_frechet,position_rmse,post_contact_position_rmse,psnr,ratio_to_random_mse,ratio_to_random_pixel_frechet,ratio_to_random_ssim_error,ratio_to_random_temporal_gradient_mse,ssim,ssim_error,state_failure,temporal_gradient_mse,velocity_rmse
persistence,test-0012,12,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.5575895873649502,,0.0,0.013720662333071232,True,0.010525895503012965,0.03698494128565986,0.038217493772739225,18.626249235669384,0.5577104450470939,0.16223929499161896,0.5569544478315172,0.012983268148042104,0.4616779746273374,0.5383220253726626,True,0.0003196034231223166,0.7693855058816025
linear-extrapolation,test-0012,12,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,False,True,0.0,2.726890562951107e-14,,0.0,0.007498579099774361,True,0.0017104742301086058,0.045568580567512014,0.06583640654909273,21.25021022953569,0.3047983971499639,0.02636413529991042,0.3489455272167636,0.010597034335342325,0.6627281392806396,0.33727186071936044,True,0.0002608625509310514,0.7693855058816025
learned-seed-11,test-0012,12,1.0,False,True,False,True,38.14295028577999,False,False,False,False,True,True,True,True,False,True,0.0,2.5907456895499337,11,6.17591072025053,0.012643251568078995,True,0.0029406432692927033,0.04689658992216013,0.06585913759549511,18.98141220636455,0.5139164048866545,0.04532515933635619,0.5205085779794136,0.01895132188529346,0.49690457987600917,0.5030954201239908,True,0.00046651638695038855,2.700099099551356
learned-seed-29,test-0012,12,0.0,False,False,False,True,1930.8518139268733,False,False,False,False,False,True,True,True,True,True,0.0,6.118746521689017,29,29.143843916790328,0.012820797972381115,True,0.02173778425613176,0.24715721301217852,0.3562836926246628,18.92084943287035,0.5211332200633663,0.3350520429720427,0.6062698386460706,0.12737484484616882,0.4140123869501102,0.5859876130498898,True,0.0031355307437479496,7.905966248796539
learned-seed-47,test-0012,12,0.0,True,True,True,True,2.6555668359421727,False,False,False,False,False,True,True,True,False,True,0.0,0.864661824841226,47,1.9404173280905528,0.005411985330283642,True,0.0007789904106241096,0.017883387913886068,0.02461574151522607,22.666433892705527,0.21998360384292123,0.01200685062745598,0.21997214941332716,0.01614309570937043,0.7873868258727293,0.21261317412727065,True,0.0003973875136580318,0.9981849011241017
analytic-oracle,test-0013,13,0.0,False,False,False,False,1.3074339003289171e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.04321767962090532,,0.0,0.0,False,8.387388006347862e-16,0.0,0.0,120.0,0.0,1.82256568449239e-14,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0013,13,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.6515987556859191,,0.0,0.009701419621706009,True,0.0031809316958204105,0.032385271581254406,0.031377638118835975,20.131647101912815,0.5337053264476284,0.06912112506454633,0.5331535143154227,0.017699695456462078,0.4929606960328306,0.5070393039671695,True,0.0003273701586294919,0.9636220660441812
linear-extrapolation,test-0013,13,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,3.6056558971524205e-14,,0.0,0.007470684591680765,True,0.0017049327000556074,0.06117189071722999,0.08248416061634588,21.26639598885219,0.4109856406859664,0.037047908492352524,0.44513501261561794,0.019007647425779674,0.5766679935368266,0.42333200646317337,True,0.0003515617863740772,0.9636220660441812
learned-seed-11,test-0013,13,0.0,False,True,False,True,4.0045472746874875,False,False,False,False,False,True,True,True,False,True,0.0,0.7772830525569898,11,1.4948739185174458,0.010295878164470196,True,0.0017498390777018397,0.04613760692144577,0.06038197297258817,19.873366052656124,0.5664083434283277,0.03802371672789542,0.566270306111366,0.03306360167075853,0.4614659865148763,0.5385340134851238,True,0.0006115380092523992,0.951832876084524
learned-seed-29,test-0013,13,1.0,False,True,False,True,2.0972560587469617,False,False,False,False,True,True,True,True,False,True,0.0,0.5670697740286402,29,1.7480061846463393,0.007218664512038231,True,0.0013423447623130882,0.03285933214817404,0.043779759900428074,21.415431415854975,0.39712123072105415,0.02916893195710422,0.39691665365341033,0.021646030908690463,0.6225245855130218,0.3774754144869782,True,0.00040036081918515265,0.9212559431964135
learned-seed-47,test-0013,13,0.0,True,True,True,True,1.688011671363822,False,False,False,False,False,True,True,True,False,True,0.0,0.345866651664225,47,1.0685506894581003,0.0028384604956954718,False,0.0002084618193290656,0.010772420807908816,0.013654370639769322,25.469171456946388,0.15615255751585055,0.004529841210976043,0.15616892314018643,0.023808285810848713,0.8514803335921443,0.14851966640785574,True,0.00044035346945747733,0.5891551999979384
analytic-oracle,test-0014,14,0.0,False,False,False,False,1.867170722979257e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.03389263765202552,,3.599458229683298e-17,0.0,False,3.898791012257874e-16,0.0,0.0,120.0,0.0,4.83642687864348e-15,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0014,14,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.5452530486865524,,0.0,0.011778651736676693,True,0.005520906809254723,0.030956626201430967,0.030982223204645477,19.28904418957473,0.4580596084496709,0.06848651800728853,0.45800137767437293,0.010932499874750184,0.5671728736227637,0.4328271263772363,True,0.00029020890360698104,0.7801587956860934
linear-extrapolation,test-0014,14,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,False,True,0.0,2.8816019390516214e-14,,0.0,0.008586027659475803,True,0.0030858811185106288,0.04770815098481661,0.06634628086930208,20.662077167955076,0.3339017534231969,0.03828017028596778,0.38348252256761584,0.009636783735950094,0.6375957664108961,0.3624042335891039,True,0.00025581344380043447,0.7801587956860934
learned-seed-11,test-0014,14,1.0,False,True,False,True,46.38078924280904,False,False,False,False,True,True,True,True,False,True,0.0,2.00185442168785,11,6.260859211613617,0.012219879776239395,True,0.002746915518147276,0.04043375394565571,0.05522163151876761,19.12933066824452,0.4752185114852175,0.03407532233341379,0.4744101072338813,0.0171585997891593,0.5516660572485286,0.4483339427514714,True,0.00045548396883532405,2.2017408023391014
learned-seed-29,test-0014,14,0.0,False,True,False,True,4.868806001459744,False,False,False,False,False,True,True,True,False,True,0.0,0.5939140551714097,29,1.6056515233080735,0.009534104727208614,True,0.008760634149434917,0.028675846551703205,0.039351702080310635,20.207200818825445,0.3707714920091119,0.10867514145045573,0.3701701085182632,0.02339344657881357,0.650176457646768,0.349823542353232,True,0.0006209912244230509,0.7946298448790946
learned-seed-47,test-0014,14,1.0,False,True,False,True,7.227481052952217,False,False,False,False,True,True,True,True,False,True,0.0,0.9425577444820425,47,2.751535838392339,0.012383238412439823,True,0.001540057086474097,0.03385432415885893,0.04410860701423468,19.07165765595741,0.4815713602329089,0.019104315835988282,0.4808719704300942,0.013501915857314287,0.5455593732632935,0.4544406267367065,True,0.0003584153892006725,1.137346048878799
analytic-oracle,test-0015,15,0.0,False,False,False,False,1.6421527594432165e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.003987341802063359,,0.0,0.0,False,3.122502256758253e-17,0.0,0.0,120.0,0.0,8.419111787279084e-16,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0015,15,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.5814111281408091,,0.0,0.010264855809509754,True,0.004825856488253532,0.03618760482018205,0.03604783692947585,19.886471467876977,0.5947065646902944,0.13011816134331183,0.5940511198979929,0.01848700376090813,0.43451463895489234,0.5654853610451076,True,0.0003224271640647203,0.8347966543072567
linear-extrapolation,test-0015,15,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,2.4203247427864233e-14,,0.0,0.006568611599504948,True,0.0008642836201163176,0.05606608423913632,0.07792225531755825,21.8252641710601,0.38056028371166917,0.02330342723668008,0.4136500747463327,0.01817488523169394,0.6062408536416328,0.3937591463583672,True,0.0003169835836160928,0.8347966543072567
learned-seed-11,test-0015,15,1.0,False,True,False,True,205.88096204576945,False,False,False,False,True,True,True,True,True,True,0.0,4.7730940748688795,11,14.008339620812135,0.014725733548402786,True,0.004829092345133216,0.1380162444604796,0.18291234341673385,18.31923062035691,0.8531527937296467,0.13020540880883003,0.853733351290462,0.07435193353290408,0.18731958206957708,0.8126804179304229,True,0.0012967532966285944,5.082614224556759
learned-seed-29,test-0015,15,1.0,False,True,False,True,8.085462416933538,False,False,False,False,True,True,True,True,False,True,0.0,1.3098442765550724,29,3.0285816870670152,0.009120330214500427,True,0.0011901669355270763,0.03348055187628609,0.042317886062958054,20.39989437138781,0.5283971203649757,0.03209012404727176,0.5286672108571323,0.022109022147866753,0.49675447349448626,0.5032455265055138,True,0.000385597872082144,1.46629573218402
learned-seed-47,test-0015,15,0.0,False,False,False,True,221.85114948162771,False,False,False,False,False,True,True,True,True,True,0.0,2.237956005386087,47,8.361219248532059,0.012348782271146774,True,0.012969343275872104,0.11813817685423214,0.1611330083345676,19.08375866614516,0.7154413095387505,0.3496886210757259,0.7177990330759915,0.1345103103243149,0.3167173130714644,0.6832826869285356,True,0.0023459603544324636,2.9238336176423254
analytic-oracle,test-0016,16,0.0,False,False,False,False,1.7528885836572864e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.0038629874929087247,,0.0,0.0,False,1.0668549377257364e-16,0.0,0.0,120.0,0.0,3.6656406608286345e-15,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0016,16,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.5627467050140893,,0.0,0.01019684225320816,True,0.0047508343724400525,0.035724409465181683,0.035938343513309684,19.91534299250887,0.6131407561189888,0.16323542248023507,0.6104401182029511,0.01781269624984377,0.4222085149926092,0.5777914850073909,True,0.000301831605611369,0.804143025909407
linear-extrapolation,test-0016,16,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,2.3851157138893986e-14,,0.0,0.006290316581726074,True,0.0005731243290816972,0.05400755081000064,0.07522712780152974,22.013274966474455,0.3782395931381487,0.019692160293793236,0.4113050120124308,0.017310969251218597,0.6106931268193043,0.3893068731806957,True,0.0002933299692813307,0.804143025909407
learned-seed-11,test-0016,16,0.0,False,True,False,True,10.55952868654605,False,False,False,False,False,True,True,True,False,True,0.0,0.5240256638190252,11,2.1280108049829063,0.007768023759126663,True,0.001962579832270794,0.03715695753154532,0.05013427396471532,21.09689454773349,0.4670947968938793,0.06743290187727005,0.46643135940550406,0.03573470912454803,0.558515143797737,0.44148485620226297,True,0.0006055155536159873,0.8398175250553993
learned-seed-29,test-0016,16,1.0,False,True,False,True,10.76380550224517,False,False,False,False,True,True,True,True,False,True,0.0,0.9132545869321957,29,3.2621718027046,0.005924735683947802,True,0.0006491019536100898,0.030494761689989207,0.042070807839705876,22.27331019758948,0.35625704770689964,0.022302699552093457,0.36055485265336623,0.01608975968383913,0.6587289768003941,0.3412710231996059,True,0.00027263688389211893,1.0865814145230617
learned-seed-47,test-0016,16,0.0,False,False,False,True,63.78665831546902,False,False,False,False,False,True,True,True,True,True,0.0,2.1852182513272105,47,6.500089759716491,0.010353139601647854,True,0.007778384062728188,0.06380615579968875,0.08719904403461005,19.84927929926205,0.6225389866713499,0.2672599609152097,0.6216105796150062,0.05157965288215276,0.41163549186547693,0.588364508134523,True,0.0008740040939301252,2.300298388116426
analytic-oracle,test-0017,17,0.0,False,False,False,False,1.6091441933891189e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.027713815455480042,,0.0,0.0,False,2.498001805406602e-16,0.0,0.0,120.0,0.0,2.708873200155888e-15,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0017,17,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.5873441342598202,,0.0,0.01265134010463953,True,0.011177730147581957,0.03309127379435679,0.03255974729871355,18.978634690158636,0.44517584780797576,0.12121309748385362,0.44284985600158316,0.012636188899881483,0.5704957151578706,0.42950428484212944,True,0.0003608066763263196,0.8464212255236838
linear-extrapolation,test-0017,17,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,1.6615177268876686e-14,,0.0,0.009648855775594711,True,0.0027577444748159066,0.05265939428208119,0.07307951375299312,20.15524185081983,0.3395243124245807,0.029905423144763587,0.3847857945029135,0.011390028470899791,0.6268099780418724,0.37319002195812756,True,0.0003252245078328997,0.8464212255236838
learned-seed-11,test-0017,17,1.0,False,True,False,True,35.54160118298795,False,False,False,False,True,True,True,True,False,True,0.0,2.5134344690603507,11,5.850320066957475,0.014993006363511086,True,0.0038334869250081817,0.04855205275895179,0.06606307231867124,18.24111274678604,0.527574491228698,0.04157094671359688,0.5238921337407143,0.02054528872151964,0.49189569966594204,0.508104300334058,True,0.000586638692766428,2.708764150474679
learned-seed-29,test-0017,17,0.0,True,True,True,True,28.70821435032378,False,False,False,False,False,True,True,True,False,True,0.0,1.6031356012020765,29,5.372185198579612,0.007058166433125734,True,0.0014015596697896345,0.020279661003063842,0.027090484976732162,21.513081050953602,0.2483630350498804,0.015198737725870028,0.24653026810973339,0.013763668936427984,0.7608990833768479,0.23910091662315214,True,0.0003930001112166792,1.657969927526903
learned-seed-47,test-0017,17,0.0,False,True,False,True,42.47268148039933,False,False,False,False,False,True,True,True,False,True,0.0,1.705801962436714,47,6.385214248034837,0.014172660186886787,True,0.010397810652101108,0.04365095954317323,0.05921600632701979,18.485486256837657,0.49870811804971543,0.1127555254556249,0.4951142460068303,0.021616105179995293,0.519806346859118,0.480193653140882,True,0.0006172141875140369,1.8990427451258693
analytic-oracle,test-0018,18,0.0,False,False,False,False,2.867414120299139e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.012776965045542137,,0.0,0.0,False,1.1862906490467395e-14,0.0,0.0,120.0,0.0,1.2389928448415194e-13,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0018,18,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.6222428359066771,,0.0,0.010434611700475216,True,0.003874806838543468,0.028310556968705384,0.027311795343736393,19.815237075452067,0.40863513181125477,0.04046949162042322,0.40631808973585154,0.01224432629245986,0.6161498666315334,0.38385013336846663,True,0.00032097933581098914,0.9315353317658773
linear-extrapolation,test-0018,18,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,2.294961792049937e-14,,0.0,0.01002834364771843,True,0.004228704524114254,0.057257375509057185,0.07629856134256825,19.987707922097645,0.3927250621263991,0.044165691203388174,0.43844556636330473,0.012114777261642218,0.5857989260759274,0.41420107392407257,True,0.0003175832680426538,0.9315353317658773
